pmid,source_format,outcome_role,study_design,study_design_llm,study_design_meta,design_disagreement,sample_size,followup,funding,missing_data_handled,strobe_cited,is_interventional_ft,intervention,intervention_intent,trial_registered,registration_id,primary_exposure,exposure_measure,exposure_estimate,exposure_ci,exposure_significant,survival_method,time_varying_covariates,multiplicity_addressed,n_clad_events,n_covariates_in_model,events_per_variable,adjustment_set,n_adjusted,protocol,model,extracted,score_indication_mix,adj_indication_mix,score_procedure,adj_procedure,score_era,adj_era,score_center_structure,adj_center_structure,score_sample_followup,adj_sample_followup,score_donor_type,adj_donor_type,score_evlp,adj_evlp,score_race_ethnicity,adj_race_ethnicity,score_cmv_dr,adj_cmv_dr,score_hla_mismatch,adj_hla_mismatch,score_pre_tx_dsa,adj_pre_tx_dsa,score_de_novo_dsa,adj_de_novo_dsa,score_induction,adj_induction,score_maintenance_is,adj_maintenance_is,score_acr,adj_acr,score_amr,adj_amr,score_pgd,adj_pgd,score_cmv_events,adj_cmv_events,score_resp_viral,adj_resp_viral,score_colonization,adj_colonization,score_gerd,adj_gerd,score_azithromycin,adj_azithromycin,score_telomere,adj_telomere,score_pre_tx_is,adj_pre_tx_is,score_antifibrotic,adj_antifibrotic,score_cni_ipv,adj_cni_ipv,score_cyp3a5,adj_cyp3a5,score_nonhla_ab,adj_nonhla_ab,score_eplet_mm,adj_eplet_mm,score_clad_definition,adj_clad_definition,score_phenotyping,adj_phenotyping,score_nrad_exclusion,adj_nrad_exclusion,score_clad_staging,adj_clad_staging,score_baseline_fev1,adj_baseline_fev1,score_competing_risk,adj_competing_risk,score_followup_censoring,adj_followup_censoring,min_set_met,n_minset,year,era,journal,publisher,country,group_key,is_multicenter_or_registry,design_meta,tier,design_adjudicated,species,clinical,class_intervention,class_intent,evaluates_intervention,study_design_ab,sample_n_ab,study_type,is_interventional,intent_adjudicated,n_adjusted_grounded,model_type,clad_method,n_covariates_clad,clad_covariates,cite_count,rcr,nih_pctl,cites_per_year
31134705,pdf,primary,retrospective_cohort,retrospective_cohort,,False,62.0,,public_nonprofit,unclear,False,False,,na,unclear,,PREFUL-MRI-derived regional flow-volume loop parameters,other,,,True,none,unclear,yes,29.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,full,False,partial,False,partial,False,full,False,full,False,na,False,na,False,False,0,2019,post,Journal of magnetic resonance imaging : JMRI,Wiley,Germany,vogel-claussen j|germany,False,,Wiley,False,human,True,,na,False,retrospective_cohort,62.0,mechanistic_translational,False,False,0,univariable_only,other,,,57.0,3.4787691355384207,86.8,8.14
31152559,pdf,exclude,registry,registry,,False,38498.0,median follow-up of 4 (1-8) years,unclear,yes,False,False,,na,unclear,,pretransplant BMI,HR,1.192,1.129-1.258,True,cox_ph,no,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,not,False,full,False,not,False,full,False,not,False,not,False,not,False,partial,False,not,False,partial,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,na,False,na,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,False,3,2019,post,Clinical transplantation,Wiley,Canada,alba ac|canada,True,,Wiley,False,human,True,,na,False,registry,38498.0,registry,False,False,2,none,none,,,41.0,1.7474150080162416,69.3,5.86
31159656,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,44.0,12 months posttransplant,none_stated,unclear,False,False,,na,unclear,,Extensively drug-resistant Pseudomonas aeruginosa infection,other,12% vs 5%,,False,none,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,partial,False,full,False,full,False,full,False,partial,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,full,False,not,False,not,False,na,False,na,False,na,False,na,False,na,False,not,False,na,False,partial,False,not,False,not,False,not,False,not,False,na,False,na,False,False,2,2019,post,"Progress in transplantation (Aliso Viejo, Calif.)",SAGE Publications,United States,goetz me|united states,False,,Other-paywall,False,human,True,,na,False,retrospective_cohort,44.0,clinical_cohort,False,False,0,univariable_only,other,,,8.0,0.5546952331528455,31.8,1.14
31164432,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,345.0,"4.75 years (range, 0.01 – 9.13 years)",mixed,yes,False,False,,na,unclear,,Donor and recipient HLA-G single nucleotide polymorphisms,HR,1.37,1.01-1.86,True,cox_ph,yes,unclear,142.0,,,cmv_dr;hla_mismatch,2,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,partial,False,full,False,full,False,full,False,partial,False,not,False,not,False,full,True,partial,True,full,False,not,False,partial,False,partial,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,not,False,not,False,full,False,not,False,not,False,partial,False,partial,False,full,False,partial,False,False,4,2019,post,The European respiratory journal,European Respiratory Society (ERS),Canada,juvet sc|canada,False,,Other-paywall,False,human,True,,na,False,other,345.0,mechanistic_translational,False,False,1,multivariable,cox_ph,3.0,SNP 201 (donor-recipient) CC-CT combination;SNP 716 (donor-recipient) GT-TT combination;CMV status;HLA-G BAL (every 10 units/ml),12.0,0.6598844073565991,36.8,1.71
31183172,pdf,primary,retrospective_cohort,retrospective_cohort,,False,321.0,up to 6 years follow-up,none_stated,no,False,False,extracorporeal life support,prevent_clad,unclear,,Idiopathic pulmonary artery hypertension versus other diagnoses,other,43.8% vs. 86.6% at 1 year,,True,km_logrank,no,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,partial,False,full,False,full,False,full,False,partial,False,partial,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,na,False,na,False,not,False,na,False,full,False,partial,False,not,False,partial,False,not,False,not,False,not,False,False,1,2019,post,Journal of thoracic disease,AME Publishing Company,United Kingdom,reed a|united kingdom,True,,OA,False,human,True,Extracorporeal support,na,True,retrospective_cohort,15.0,clinical_cohort,True,False,0,univariable_only,km_logrank,,,4.0,0.2258235543030744,14.4,0.57
31216376,pdf,primary,prospective_cohort,prospective_cohort,,False,61.0,average of 20 (±8) months,public_nonprofit,unclear,False,False,,na,yes,NCT00891865,Community-acquired respiratory virus infection,HR,0.64,0.25-1.59,False,cox_ph,yes,unclear,28.0,1.0,28.0,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,partial,False,full,False,full,False,partial,False,not,False,not,False,full,False,not,False,full,False,partial,False,full,False,full,False,full,False,full,False,partial,False,full,False,partial,False,full,False,not,False,partial,False,not,False,not,False,not,False,na,False,partial,False,na,False,full,False,not,False,partial,False,partial,False,not,False,partial,False,not,False,partial,False,partial,False,False,4,2019,post,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,Elsevier BV,,danziger-isakov l|,True,,OA,False,human,True,,na,False,prospective_cohort,61.0,clinical_cohort,False,False,1,univariable_only,cox_ph,,,19.0,1.256550547556532,58.3,2.71
31227795,pdf,primary,prospective_cohort,prospective_cohort,,False,78.0,552 days (interquartile range (IQR) = 335–786),public_nonprofit,yes,False,False,,na,unclear,,Serum and BAL HA and serum LYVE-1 levels,HR,1.5,0.3–7.7,False,cox_ph,no,unclear,9.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,partial,False,full,False,full,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,not,False,not,False,partial,False,False,1,2019,post,Scientific reports,Springer Science and Business Media LLC,United States,el-chemaly s|united states,False,,OA,False,human,True,,na,False,prospective_cohort,78.0,mechanistic_translational,False,False,0,univariable_only,cox_ph,,,5.0,0.1671881773612257,11.1,0.71
31249568,pdf,primary,retrospective_cohort,retrospective_cohort,,False,158.0,38.5 (23–62) months,public_nonprofit,unclear,False,False,,na,unclear,,FCGR2A [131R/R] genotype,HR,2.2,1.126–4.435,True,competing_risk,unclear,no,40.0,4.0,10.0,acr;indication_mix,2,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,True,full,False,full,False,full,False,full,False,not,False,not,False,not,False,partial,False,full,False,full,False,full,False,partial,False,full,False,full,True,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,not,False,partial,False,na,False,partial,False,not,False,partial,False,full,False,not,False,partial,False,full,False,full,False,partial,False,False,5,2019,post,Frontiers in immunology,Frontiers Media SA,France,picard c|france,False,,OA,False,human,True,,na,False,other,158.0,clinical_cohort,False,False,1,multivariable,cox_ph,4.0,FCGR2A [131R/R];Native Lung Disease Emphysema;Recipient Gender: Female;Acute Rejection 1st Year,32.0,1.5487936050232145,65.4,4.57
31262311,xml,primary,retrospective_cohort,retrospective_cohort,,False,21.0,10-year follow-up,unclear,unclear,False,False,ex vivo lung perfusion,prevent_clad,unclear,,EVLP-LTx versus conventional-LTx,HR,0.470,0.057–3.917,False,cox_ph,no,no,,1.0,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,not,False,na,False,not,False,na,False,full,False,not,False,partial,False,not,False,not,False,partial,False,partial,False,False,2,2019,post,Journal of cardiothoracic surgery,Springer Science and Business Media LLC,Sweden,lindstedt s|sweden,False,,OA,False,human,True,Ex-vivo lung perfusion / preservation,prevention,True,retrospective_cohort,21.0,clinical_cohort,True,False,0,univariable_only,cox_ph,,,20.0,1.1395965957994585,54.9,2.86
31271742,pdf,secondary,registry,registry,registry,False,19721.0,,public_nonprofit,yes,False,False,,na,unclear,,Donor brain death duration,HR,0.88,0.81-0.96,True,cox_ph,unclear,no,,12.0,,donor_type;indication_mix;race_ethnicity,3,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,True,full,False,full,False,not,False,partial,False,not,True,not,False,full,True,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,na,False,na,False,not,False,na,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,False,1,2019,post,The Annals of thoracic surgery,Elsevier BV,,klapper j|,True,registry,OA,False,human,True,,na,False,registry,19721.0,registry,False,False,0,multivariable,cox_ph,12.0,donor age;gender;race;ischemic time;brain death time;recipient age;body mass index;history of diabetes;intravenous antibiotic requirement in prior two weeks;lung allocation score diagnosis group,16.0,1.0474389687360652,51.9,2.29
31278878,pdf,descriptor,retrospective_cohort,retrospective_cohort,,False,133.0,"mean follow-up time of 60.8 ± 35.5 months (range, 1-153 months)",unclear,unclear,False,False,indefinite lifelong HCMV prophylaxis with oral valganciclovir,prevent_clad,unclear,,indefinite lifelong HCMV prophylaxis with oral valganciclovir,,,,,km_logrank,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,full,False,partial,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,partial,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,partial,False,not,False,not,False,False,3,2019,post,Transplant infectious disease : an official journal of the Transplantation Society,Wiley,Germany,mayer k|germany,False,,Wiley,False,human,True,CMV prophylaxis / antiviral,prevention,True,retrospective_cohort,133.0,clinical_cohort,True,False,0,none,none,,,4.0,0.2489903665311558,15.7,0.57
31286560,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,129.0,median follow-up time of 5.1 years per patient,mixed,unclear,False,False,,na,unclear,,pre-transplant variables,HR,,,,cox_ph,no,unclear,56.0,2.0,28.0,baseline_fev1,1,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,partial,False,not,False,partial,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,full,False,not,False,na,False,na,False,not,False,not,False,full,False,not,False,not,False,partial,False,not,True,partial,False,partial,False,False,1,2019,post,Clinical transplantation,Wiley,Belgium,vos r|belgium,False,,OA,False,human,True,,na,False,retrospective_cohort,129.0,clinical_cohort,False,False,0,multivariable,cox_ph,2.0,Gender (male vs female);FEV1 (per L),6.0,0.3758103947684261,22.6,0.86
31300191,pdf,primary,retrospective_cohort,retrospective_cohort,,False,747.0,"3.7 years (IQR, 1.5−4.0 years)",industry,yes,False,False,,na,unclear,,Post-transplant Aspergillus colonization,HR,0.9,0.6−1.4,False,cox_ph,yes,no,250.0,,,acr;cmv_events;colonization;induction;maintenance_is,5,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,full,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,full,True,full,True,full,True,not,False,not,False,full,True,partial,False,full,True,not,False,not,False,not,False,not,False,not,False,partial,False,na,False,not,False,not,False,partial,False,partial,False,not,False,partial,False,not,False,full,False,partial,False,False,3,2019,post,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,United States,husain s|united states,True,,OA,False,human,True,,na,False,prospective_cohort,747.0,clinical_cohort,False,False,7,multivariable,cox_ph,11.0,"Age, years;Male;Acute Rejection (number of episodes);Induction immunosuppression;Tacrolimus for a minimum of 30 days;Azathioprine for a minimum of 30 days;Post-transplant Aspergillus colonization;Pseudomonas infection;Staphylococcus aureus Infection;Invasive aspergillosis;CMV infection",14.0,0.805190218257869,43.0,2.0
31301968,pdf,descriptor,retrospective_cohort,retrospective_cohort,,False,40.0,,none_stated,unclear,False,False,controlled DCD donor lung transplantation,na,unclear,,,,,,,km_logrank,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,not,False,full,False,full,False,partial,False,full,False,full,False,not,False,partial,False,not,False,partial,False,not,False,full,False,full,False,partial,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,not,False,not,False,partial,False,not,False,not,False,partial,False,not,False,not,False,not,False,False,3,2019,post,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,Australia,westall g|australia,False,,Elsevier,False,human,True,Donor selection,na,True,retrospective_cohort,40.0,clinical_cohort,True,False,0,none,none,,,8.0,0.4375979002670121,25.9,1.14
31303417,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,75.0,,none_stated,unclear,False,False,,na,unclear,,CF versus non-CF bronchiectasis,,,,,km_logrank,unclear,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,partial,False,not,False,full,False,not,False,not,False,partial,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,na,False,partial,False,not,False,not,False,partial,False,partial,False,not,False,not,False,False,2,2019,post,Transplantation proceedings,Elsevier BV,Israel,kramer mr|israel,True,,Elsevier,False,human,True,,na,False,retrospective_cohort,75.0,clinical_cohort,False,False,0,none,none,,,10.0,0.627001142932756,35.3,1.43
